INFO     pytest_operator.plugin:plugin.py:745 Adding model lxd:test-charm-fork-repo-2rrm on cloud localhost
INFO     juju.model:__init__.py:2301 Deploying ch:amd64/jammy/github-runner-image-builder-2
    raise TokenError(msg) from exc
github_runner_manager.errors.TokenError: Invalid token.
unit-test-edb18djm-0: 18:38:26 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 18:43:12 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 18:48:47 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 18:53:54 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 18:58:28 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:02:46 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:07:14 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:12:40 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:16:57 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:21:24 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:27:05 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:32:57 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:34:19 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:34:20 ERROR unit.test-edb18djm/0.juju-log Issue with GitHub token
Traceback (most recent call last):
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/github_runner_manager/github_client.py", line 64, in wrapper
    return func(*args, **kwargs)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/github_runner_manager/github_client.py", line 105, in get_runner_github_info
    self._client.actions.list_self_hosted_runners_for_repo(
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/ghapi/core.py", line 74, in __call__
    return self.client(self.path, self.verb, headers=headers, decode=self.decode, route=route_p, query=query_p, data=data_p)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/ghapi/core.py", line 133, in __call__
    res,self.recv_hdrs = urlsend(path, verb, headers=headers or None, decode=decode, debug=debug, return_headers=True,
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/fastcore/net.py", line 221, in urlsend
    return urlread(req, decode=decode, return_json=return_json, return_headers=return_headers, timeout=timeout)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/fastcore/net.py", line 122, in urlread
    if 400 <= e.code < 500: raise ExceptionsHTTP[e.code](e.url, e.hdrs, e.fp, msg=e.msg) from None
fastcore.net.HTTP401UnauthorizedError: HTTP Error 401: Unauthorized
====Error Body====
{
  "message": "Bad credentials",
  "documentation_url": "https://docs.github.com/rest",
  "status": "401"
}


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/./src/charm.py", line 155, in func_with_catch_errors
    func(self, event)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/./src/charm.py", line 757, in _on_reconcile_runners
    self._trigger_reconciliation()
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/./src/charm.py", line 778, in _trigger_reconciliation
    self._reconcile_openstack_runners(runner_scaler, state.runner_config.virtual_machines)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/./src/charm.py", line 1009, in _reconcile_openstack_runners
    runner_scaler.reconcile(num)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/github_runner_manager/manager/runner_scaler.py", line 195, in reconcile
    runner_list = self._manager.get_runners()
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/github_runner_manager/manager/runner_manager.py", line 159, in get_runners
    github_infos = self._github.get_runners(github_states)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/github_runner_manager/manager/github_runner_manager.py", line 74, in get_runners
    runner_list = self.github.get_runner_github_info(self._path)
  File "/var/lib/juju/agents/unit-test-edb18djm-0/charm/venv/github_runner_manager/github_client.py", line 71, in wrapper
    raise TokenError(msg) from exc
github_runner_manager.errors.TokenError: Invalid token.
unit-test-edb18djm-0: 19:38:07 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:43:05 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:47:12 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:53:09 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled
unit-test-edb18djm-0: 19:57:10 CRITICAL unit.test-edb18djm/0.juju-log test mode is enabled

INFO     pytest_operator.plugin:plugin.py:1017 Forgetting model main...
